# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"LG V30 to support wireless charging, dual rear cameras: Report",6889275,5,5,0,0.00
Mark Zuckerbergs new mission for Facebook is bringing the world closer,3454676,5,5,0,0.00
Microsoft confirms Windows 10 source code was leaked online,7049943,5,5,0,0.00
Microsoft confirms Windows 10 source code was leaked online,727564,5,5,0,0.00
Microsoft teams in India and US embedding AI into tiny devices,3012346,5,5,0,0.00
"Moon mission: Start-up has contract, not clearance",7028929,5,5,0,0.00
Moto C Plus first impressions: The new budget king with 4000 mAh battery,216996,5,5,0,0.00
"Moto C Plus Flipkart sale from 12 PM today: Price, launch offers and more",216996,5,5,0,0.00
"Moto C Plus launched at Rs 6,999: Key specifications, sale date and offers",3054298,5,5,0,0.00
"Moto C Plus launched at Rs 6,999: Key specifications, sale date and offers",4253240,5,5,0,0.00
Moto C Plus now available at Rs 499 with Flipkart exchange offer: Heres how to get,1243634,5,5,0,0.00
Moto C Plus now available at Rs 499 with Flipkart exchange offer: Heres how to get,697094,5,5,0,0.00
Moto C Plus now available at Rs 499 with Flipkart exchange offer: Heres how to get,7048197,5,5,0,0.00
"Moto E4 Plus will be Flipkart exclusive, India launch on July 12 at 12 noon",2601656,5,5,0,0.00
"Moto E4 Plus will be Flipkart exclusive, India launch on July 12 at 12 noon",6527353,5,5,0,0.00
"Moto E4 to launch in India soon, pricing and availability leaked online",7047835,5,5,0,0.00
Moto E4 with Android 7.1 Nougat goes on sale in India for Rs 8999: Report,3269178,5,5,0,0.00
Moto E4 with Android 7.1 Nougat goes on sale in India for Rs 8999: Report,37288,5,5,0,0.00
Moto E4 with Android 7.1 Nougat goes on sale in India for Rs 8999: Report,6527353,5,5,0,0.00
"Moto G5S Plus to feature aluminum body, dual rear cameras and larger display: Report",216996,5,5,0,0.00
"Moto M2 with 6GB RAM, cutting edge MediaTek processor could launch in October: Report",2628032,5,5,0,0.00
"Moto M2 with 6GB RAM, cutting edge MediaTek processor could launch in October: Report",7089389,5,5,0,0.00
"Moto X4 to feature dual rear camera, IP68 water resistance: Report",216996,5,5,0,0.00
"Moto X4 to feature dual rear camera, IP68 water resistance: Report",2902990,5,5,0,0.00
"Moto X4 to feature dual rear camera, IP68 water resistance: Report",6527353,5,5,0,0.00
"Moto X4 to feature dual rear camera, IP68 water resistance: Report",7088061,5,5,0,0.00
"Moto X4 to feature dual rear camera, IP68 water resistance: Report",7092499,5,5,0,0.00
"Moto Z2 Play review: Great design, camera works really well",5092193,5,5,0,0.00
"Moto Z2 Play review: Great design, camera works really well",7047835,5,5,0,0.00
Motorola Moto C Plus first impressions: Meet the new budget king,3054298,5,5,0,0.00
Motorola Moto G5 Plus now also available on Amazon India,5457501,5,5,0,0.00
"Motorola shows off six new Moto Mods, including 360-degree camera Mod",7089389,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, India launch imminent",216996,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, India launch imminent",3269178,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, India launch imminent",3771958,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, India launch imminent",7002101,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, India launch imminent",7044379,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, likely to launch in India soon",3269178,5,5,0,0.00
"Motorola teases Moto E4 Plus with 5,000mAh battery, likely to launch in India soon",6682757,5,5,0,0.00
NASA launches worlds smallest satellite designed by 18-year old Tamil Nadu student,3577350,5,5,0,0.00
NASA launches worlds smallest satellite designed by 18-year old Tamil Nadu student,4392726,5,5,0,0.00
NASA plans to save Earth by knocking asteroid off its orbit,3952216,5,5,0,0.00
"NASAs CHESS rocket to launch on June 27, will study interstellar clouds",2485338,5,5,0,0.00
New artificial intelligence system can read your mind!,2869614,5,5,0,0.00
New firewall protects smartphones from security threat,6980223,5,5,0,0.00
New firewall protects smartphones from security threat,7048197,5,5,0,0.00
New firewall protects smartphones from security threat,7073459,5,5,0,0.00
New firewall protects smartphones from security threat,727564,5,5,0,0.00
New robotic drones can travel by land and air,1248408,5,5,0,0.00
New smartphone app can alert drowsy drivers,3054298,5,5,0,0.00
New solar-powered smart windows can help save energy costs,7069761,5,5,0,0.00
"Nintendo SNES Classic Edition with 21 games announced, coming in September",5765811,5,5,0,0.00
"Nintendo SNES Classic Edition with 21 games announced, coming in September",6766595,5,5,0,0.00
"Nokia 3 smartphone now listed online for sale, price is Rs 9,499",6345817,5,5,0,0.00
"Nokia 3 smartphone now listed online for sale, price is Rs 9,499",6505177,5,5,0,0.00
"Nokia 3 smartphone now listed online for sale, price is Rs 9,499",7051245,5,5,0,0.00
"Nokia 3 smartphone now listed online for sale, price is Rs 9,499",7051543,5,5,0,0.00
"Nokia 3 smartphone now listed online for sale, price is Rs 9,499",7051797,5,5,0,0.00
"Nokia 3310 (2017) put to scratch, burn, and bend test: Heres how it performed",6839767,5,5,0,0.00
"Nokia 5 India pre-bookings start from tomorrow: Price, specifications, sale date, and more",7084373,5,5,0,0.00
"Nokia 5 pre-bookings are now open in India: Price, specifications, how to buy",37226,5,5,0,0.00
"Nokia 5 pre-bookings are now open in India: Price, specifications, how to buy",5151097,5,5,0,0.00
"Nokia 5 pre-bookings are now open in India: Price, specifications, how to buy",7090417,5,5,0,0.00
"Nokia 5 will be available in India by August 15, says HMD Global",6527353,5,5,0,0.00
"Nokia 6 US launch will be in July, says HMD Global; sale via Amazon",7014837,5,5,0,0.00
"Nokia 6, Nokia 5 and Nokia 3: Vodafone offers 10GB 4G data extra to buyers",248126,5,5,0,0.00
"Nokia 6, Nokia 5 and Nokia 3: Vodafone offers 10GB 4G data extra to buyers",3269178,5,5,0,0.00
"Nokia 7, Nokia 8, Nokia 2 in the works? Heres what HMD executive hinted",3118048,5,5,0,0.00
"Nokia 7, Nokia 8, Nokia 2 in the works? Heres what HMD executive hinted",7084373,5,5,0,0.00
"Nokia 9 might come in 6GB, 8GB RAM variants, hints FCC listing",216996,5,5,0,0.00
"Not a joke: Smartphones can reduce your brain power, say scientists",4174874,5,5,0,0.00
"Not a joke: Smartphones can reduce your brain power, say scientists",7079485,5,5,0,0.00
Now alleged Samsung Galaxy S8 prototype with dual rear camera leaks online,7030047,5,5,0,0.00
Now nuclear material can be traced even after they are moved,6527353,5,5,0,0.00
