# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"1971 Beyond Borders teaser: Mohanlal gives sneak peek of raging war, watch video",5366235,79,79,0,0.00
"1971 Beyond Borders teaser: Mohanlal gives sneak peek of raging war, watch video",5656387,79,79,0,0.00
"1971 Bharatha Sarihaddu teaser: Mohanlal film loaded with breathtaking war-sequences, watch video",2083416,79,79,0,0.00
"2.0 bash: Akshay Kumar, Vikram, Vijay attend event for Rajinikanth film, see pic",6513177,79,79,0,0.00
"2.0 Valentine's Day poster: Rajinikanth aka Chitti still in love, see pic",2482338,79,79,0,0.00
"2.0: As Akshay Kumar wins National Award, Shankar releases actor's new poster. See pic",3953588,79,79,0,0.00
"2.0: As Akshay Kumar wins National Award, Shankar releases actors new poster. See pic",250064,79,79,0,0.00
"2.0: As Akshay Kumar wins National Award, Shankar releases actors new poster. See pic",3622106,79,79,0,0.00
"2.0: As Akshay Kumar wins National Award, Shankar releases actors new poster. See pic",676796,79,79,0,0.00
2.0: Rajinikanth and Akshay Kumar film postponed?,5157467,79,79,0,0.00
2.0: Rajinikanth and Akshay Kumar film postponed?,5793631,79,79,0,0.00
"2.0: Rajinikanth to play two dwarves, Akshay Kumar to be seen in 12 avatars?",3498826,79,79,0,0.00
"2.0: Rajinikanth, Akshay Kumar film's satellite rights sold for Rs 110 crore",2999640,79,79,0,0.00
"2.0: Rajinikanth, Akshay Kumar film's satellite rights sold for Rs 110 crore",5666515,79,79,0,0.00
"2.0: Rajinikanth, Akshay Kumar film's satellite rights sold for Rs 110 crore",5795747,79,79,0,0.00
"2.0: Rajinikanth, Akshay Kumar film's satellite rights sold for Rs 110 crore",5921933,79,79,0,0.00
23 years of Kabhi Haan Kabhi Naa: Shah Rukh Khan's nostalgic message is a sweet reminder about the film,3870972,79,79,0,0.00
50 Films That Changed Bollywood: Shubhra Guptas book takes you beyond reviews,1984056,79,79,0,0.00
64th National Film Awards: And the Winners Are,1984056,79,79,0,0.00
64th National Film Awards: And the Winners Are,3870972,79,79,0,0.00
64th National Film Awards: And the Winners Are,5738345,79,79,0,0.00
64th National Film Awards: And the Winners Are,6230125,79,79,0,0.00
"64th National Film Awards: Suriyas 24 wins three awards, actor has a special message",3870972,79,79,0,0.00
"64th National Film Awards: Suriyas 24 wins three awards, actor has a special message",676796,79,79,0,0.00
A Baahubali newbie watches Baahubali 1. Does the epic live upto expectations?,3953588,79,79,0,0.00
A Baahubali newbie watches Baahubali 1. Does the epic live upto expectations?,411794,79,79,0,0.00
A Death In The Gunj actor Kalki Koechlin talks about Konkona Sen Sharma as a director and why she wants to work with Ranbir Kapoor again,3460442,79,79,0,0.00
A film is not a preachers pulpit says filmmaker Aparna Sen,5591935,79,79,0,0.00
A League of Their Own,2149980,79,79,0,0.00
A Slice of Life: Sumitra Bhave turned a filmmaker because she wanted to share stories of struggle and survival,6513177,79,79,0,0.00
Aamir Khan has given mainstream cinema a new identity: Karan Johar,259176,79,79,0,0.00
"Aamir Khan on Dangal: It had a deep impact on women and men, and how we as a society can treat the girl child",3460442,79,79,0,0.00
Aamir Khan on nepotism: I try not to let emotions interfere with my work,3870972,79,79,0,0.00
Aamir Khan one of the most inspiring persons: Shraddha Kapoor,3953588,79,79,0,0.00
"Aamir Khan reveals his next project and it is raising a storm, watch trailer",250064,79,79,0,0.00
"Aamir Khan reveals his next project and it is raising a storm, watch trailer",5771571,79,79,0,0.00
"Aamir Khan reveals his next project and it is raising a storm, watch trailer",6298699,79,79,0,0.00
Aamir Khan says no to releasing Dangal in Pakistan without National Anthem,4883369,79,79,0,0.00
"Aamir Khans 3 idiots has a Mexican remake and the trailer brings back memories, watch video",2180590,79,79,0,0.00
Action king Arjun likely to replace Arya in Vishal's Irumbu Thirai,4619060,79,79,0,0.00
