# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170620-20170710
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Day Index,Total Events
20/06/2017,"1,038"
21/06/2017,"1,055"
22/06/2017,903
23/06/2017,823
24/06/2017,977
25/06/2017,864
26/06/2017,"1,022"
27/06/2017,889
28/06/2017,"1,016"
29/06/2017,847
30/06/2017,791
01/07/2017,938
02/07/2017,"1,008"
03/07/2017,980
04/07/2017,746
05/07/2017,855
06/07/2017,793
07/07/2017,818
08/07/2017,850
09/07/2017,878
10/07/2017,724
,"18,815"
