# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"CEO of Baidu wishes to make electric cars, local SpaceX",2558338,79,79,0,0.00
China plans to launch its first cargo spacecraft in April,207798,79,79,0,0.00
"China successfully launches Tianzhou 1, its first unmanned cargo spacecraft",6552121,79,79,0,0.00
China to build world's largest research platform for nano-technology,5193639,79,79,0,0.00
China to launch first cargo spacecraft tomorrow,3583462,79,79,0,0.00
China to launch night light observing satellite,5263791,79,79,0,0.00
"China's LeEco not planning to quit Indian market, but cuts jobs",3118048,79,79,0,0.00
China's new-gen supercomputer expected to be 10 times faster than current champion,4917087,79,79,0,0.00
"Chinas Huawei targets Amazon, Alibaba in public cloud service push",2961656,79,79,0,0.00
"Chinas Huawei targets Amazon, Alibaba in public cloud service push",3951802,79,79,0,0.00
Chinas troubled LeEco plans on cutting most of US workforce,5234691,79,79,0,0.00
Chuwi LapBook review: Value for money notebook,3118048,79,79,0,0.00
Cool Mega 3 review: Do you really need a triple SIM phone?,3997008,79,79,0,0.00
Coolpad Note 3S review: Give it a pass,5106631,79,79,0,0.00
Coolpad Note 5 Lite first impressions: Good smartphone but competition is tough,3718364,79,79,0,0.00
"Coolpad Note 5 Lite launched in India: Price, specifications and features",5980663,79,79,0,0.00
Cyberattacks could escalate as work week begins: Europol executive director,3269178,79,79,0,0.00
"Desktop Metal, a 3D printer startup, gets $45 million funding from BMW i Ventures, Lowe's Ventures",4065932,79,79,0,0.00
Digital native: Who will watch the watchman?,3438818,79,79,0,0.00
"Digital payments rule the roost, log 'significant' growth",3265482,79,79,0,0.00
"Dinosaurs, Mars volcano went extinct about the same time: NASA",1972914,79,79,0,0.00
DJI OSMO Mobile review: For those who love taking videos,3355240,79,79,0,0.00
DJI OSMO Mobile review: For those who love taking videos,5106631,79,79,0,0.00
Drones learn to land on their own using 'fuzzy logic',622624,79,79,0,0.00
Dubai demands compulsory registration of private drones,2708372,79,79,0,0.00
Dubai to introduce robots in government services,6179825,79,79,0,0.00
Dwarf star found orbiting closest to black hole,2482338,79,79,0,0.00
Earth-sized Tatooine planets may be habitable: Study,6362881,79,79,0,0.00
Ericsson tries to avoid patent war by publishing rates for 5G,3118048,79,79,0,0.00
Essential Home with Ambient OS rivals Amazon Echo and Google Home,3118048,79,79,0,0.00
"European Telcos debuts Djingo to take on Amazons Alexa, Apples Siri",3889702,79,79,0,0.00
Exhibition charts 500 years of evolution of robots,3963702,79,79,0,0.00
Facebook begins commercial rollout of Express Wi-Fi in India,5656907,79,79,0,0.00
Facebook CEO Mark Zuckerberg warns against reversal of global thinking,2799288,79,79,0,0.00
Facebook gearing up to fight political propaganda,5660753,79,79,0,0.00
Facebook launches Community Help for disaster situations,5205715,79,79,0,0.00
Facebook makes us lose track of time: Study,5205715,79,79,0,0.00
"Facebook News Feed to show more authentic, timely stories",1095600,79,79,0,0.00
Facebook now lets you to invite a friend to Live video,4007692,79,79,0,0.00
"Facebook revenue might be up, but company warns of slower ad growth",2361030,79,79,0,0.00
Facebook rolls out 'disputed tag' to launch fake news crackdown initiative,601722,79,79,0,0.00
"Facebook shares dip from high as investors fret over costs, future profit",2417502,79,79,0,0.00
"Facebook to add 3,000 workers to catch and remove streaming violence",4170630,79,79,0,0.00
Facebook to empower users to define objectionable content,5532803,79,79,0,0.00
Facebook tries to offer the music industry an alternative to YouTube,2803708,79,79,0,0.00
Facebook tries to offer the music industry an alternative to YouTube,4407514,79,79,0,0.00
Facebook warns of fake news danger ahead of British election,3583462,79,79,0,0.00
Facebook's Building 8 exploring tech that will let people type with brains,5867641,79,79,0,0.00
Facebook's new 'Discover people' feature: Helpful or creepy?,1095600,79,79,0,0.00
Facebook's new 'Discover people' feature: Helpful or creepy?,4886007,79,79,0,0.00
Facebook's Oculus slashes price of its VR headset by $200,5193639,79,79,0,0.00
FBI: Hacking tool info could be of use to 'hostile entities',3195772,79,79,0,0.00
Fighting fake news isn't just up to Facebook and Google,5227053,79,79,0,0.00
"First eclipse of 2017 to occur tomorrow, will be visible from India",4917087,79,79,0,0.00
First synthetic retina created for the visually impaired,2215930,79,79,0,0.00
"Fitbit Alta HR review: The slimmest one, also smarter than before",250064,79,79,0,0.00
"Fitbit Alta HR review: The slimmest one, also smarter than before",3897064,79,79,0,0.00
"Fitbit tracks your steps; now it wants to chart your Zs, too",5256167,79,79,0,0.00
Five reasons why Samsung Galaxy S8 is not a great upgrade for those with the S7,6259893,79,79,0,0.00
"Flipkart Big 10 sale: iPhone 7, Google Pixel, Moto G5 Plus, and other top mobile deals",6772677,79,79,0,0.00
"Flipkart Lenovo Days : Top deals on K5 Note, K6 Power and more",1236994,79,79,0,0.00
"Flipkarts Big 10 sale: Redmi Note 4, Apple iPhone 7, Moto G5 Plus and other deals",4578714,79,79,0,0.00
From Sundar Pichai to Elon Musk: A look at salaries of top tech CEOs,4957979,79,79,0,0.00
Gen-next smartphone batteries in the offing,4793827,79,79,0,0.00
Gen-next smartphone batteries in the offing,5457519,79,79,0,0.00
Germany threatens $53 million fine in Facebook hate-speech bill,2708372,79,79,0,0.00
"Gionee A1 price confirmed at Rs 19,999; sale on March 31",6150563,79,79,0,0.00
"Gionee A1 review: A great phone, but its not flawless",5909253,79,79,0,0.00
"Gionee A1 review: A great phone, but its not flawless",6319519,79,79,0,0.00
"Gionee A1 review: A great phone, but its not flawless",752450,79,79,0,0.00
"Gionee M6S Plus with 6-inch FHD display, 6020mAh battery launched in China",1972914,79,79,0,0.00
"Gionee M6S Plus with 6-inch FHD display, 6020mAh battery launched in China",3583462,79,79,0,0.00
"Gionee S10 with fours cameras, S10B, S10C launched in China: All you need to know",2388658,79,79,0,0.00
Global smartphone shipments crossed 1 billion mark in 2016: Counterpoint Research,4877619,79,79,0,0.00
Google acquires Kaggle to boost data play,5623845,79,79,0,0.00
Google and Jigsaw's new tool Perspective will filter out 'toxic' comments online,5224027,79,79,0,0.00
Google Android Nougat now running on nearly 5 per cent devices,3897064,79,79,0,0.00
Google Android Nougat now running on nearly 5 per cent devices,6204461,79,79,0,0.00
Google asks for feedback on the design of Pixel smartphones,3092306,79,79,0,0.00
Google Assistant goes beyond the Pixel to take on Apple's Siri,4073438,79,79,0,0.00
Google Assistant goes beyond the Pixel to take on Apple's Siri,626020,79,79,0,0.00
"Google Assistant is not coming to tablets, says company",5919855,79,79,0,0.00
Google Assistant is now rolling out to all Android 7.0 and 6.0 phones,5106631,79,79,0,0.00
Google CEO Sundar Pichai received nearly $200 million compensation last year,5660753,79,79,0,0.00
Google changes Ad policies again to try to end YouTube crisis,6240863,79,79,0,0.00
Google Docs phishing scam on Gmail: Heres how to keep your account safe,2361030,79,79,0,0.00
Google expands its certified Developer Agency network to India,6023451,79,79,0,0.00
Google has no plans to make a new Pixel laptop: Report,5719533,79,79,0,0.00
Google Homes assistant can now recognise up to six different voices,2285732,79,79,0,0.00
Google India inks MoU with Telangana govt supporting digitisation,5193639,79,79,0,0.00
Google India inks MoU with Telangana govt supporting digitisation,5807493,79,79,0,0.00
Google India inks MoU with Telangana govt supporting digitisation,601722,79,79,0,0.00
"Google launches Areo, a food delivery and home services app for India",2961656,79,79,0,0.00
