# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170601-20170618
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
"Moto Z2 Play, new MotoMods launch in India today: Heres how to watch live",6375003,5,5,0,0.00
"Motorola Moto C Plus India launch on June 19, will be Flipkart exclusive",216996,5,5,0,0.00
"Motorola Moto C Plus India launch on June 19: Here are the specs, expected price",216996,5,5,0,0.00
Motorola Moto E4 vs Moto E3: Heres what has changed,2577320,5,5,0,0.00
"Motorola Moto Z2 Play first impressions: Worth its Rs 27,999 price tag?",2577320,5,5,0,0.00
Motorola Moto Z2 Play launch in India at 12 pm: Heres how to watch livestream,1203432,5,5,0,0.00
Motorola Moto Z2 Play launch in India at 12 pm: Heres how to watch livestream,2368994,5,5,0,0.00
Motorola Moto Z2 Play launch set for June 1: Heres what to expect,216996,5,5,0,0.00
"Motorola Moto Z2 Play launch today: Heres what to expect on specs, price",5763127,5,5,0,0.00
"Motorola Moto Z2 Play launch today: Heres what to expect on specs, price",6324667,5,5,0,0.00
"Motorola Moto Z2 Play launch today: Heres what to expect on specs, price",6901763,5,5,0,0.00
Motorola Moto Z2 Play launched with Snapdragon 626 and four new Moto Mods,1748814,5,5,0,0.00
Motorola Moto Z2 Play launched with Snapdragon 626 and four new Moto Mods,3301982,5,5,0,0.00
Motorola Moto Z2 Play launched with Snapdragon 626 and four new Moto Mods,5763127,5,5,0,0.00
Motorola Moto Z2 Play launched with Snapdragon 626 and four new Moto Mods,6687243,5,5,0,0.00
"Motorola Moto Z2 Play sale from June 15: Price, specifications, and features",2368994,5,5,0,0.00
"Motorola Moto Z2 Play vs Moto Z Play: Whats the difference, and should you upgrade?",216996,5,5,0,0.00
"Motorola Moto Z2 Play vs Moto Z Play: Whats the difference, and should you upgrade?",6963721,5,5,0,0.00
"Motorola Moto Z2 Play with new Moto Mods: Price, specifications, and features",216996,5,5,0,0.00
"Motorola Moto Z2 Play with new Moto Mods: Price, specifications, and features",3001558,5,5,0,0.00
"Motorola Moto Z2 Play with new Moto Mods: Price, specifications, and features",6927479,5,5,0,0.00
Mysterious eclipses point to giant ringed Jupiter-like planet,1167198,5,5,0,0.00
