# ----------------------------------------
# All Mobile App Data
# Top Events
# 20170201-20170531
# ----------------------------------------

Event Label,Customer User Id,Total Events,Unique Events,Event Value,Avg. Value
Ajinkya Rahane posts old image of himself as a kid ready to take guard in the middle,5076159,79,79,0,0.00
"All England like any normal Super Series tournament, says PV Sindhu",5693451,79,79,0,0.00
All eyes on Stuttgart as Maria Sharapova poised for return,6591767,79,79,0,0.00
"All-inclusive state-run scheme, relentless urge continues to drive China",2690250,79,79,0,0.00
"Allowing headgear in basketball lets more people play, athletes say",2215930,79,79,0,0.00
"Amalraj Anthony, Harmeet Desai, Gnanasekaran Sathiyan make main draw of India Open",5353705,79,79,0,0.00
Amitabh Bachchan comes out in support of India captain Virat Kohli,6074141,79,79,0,0.00
Amitabh Chaudhary attends CEC meet; two in 'Board' Meet if ICC approves,259176,79,79,0,0.00
"Among 360-deg players, Chris Gayles simple art stands out",2570228,79,79,0,0.00
An emotional spectacle,259176,79,79,0,0.00
An open and shut case,5631663,79,79,0,0.00
Andy Murray beats Albert Ramos-Vinolas to reach Barcelona Open semifinals,683356,79,79,0,0.00
Andy Murray downs Fernando Verdasco to win first tournament of the year in Dubai,5588867,79,79,0,0.00
Andy Murray recalls struggle with shingles after Australian Open exit,5256167,79,79,0,0.00
Anil Kumble and 10 wickets: 18 years down the line,164952,79,79,0,0.00
"Anil Kumble lauds Virat Kohli, MS Dhoni",259176,79,79,0,0.00
Anirban Lahiri stays inside Top-10 inside at Honda Classic,1069422,79,79,0,0.00
Anju Bobby George to launch bid to claim 2004 Athens Olympics medal,752450,79,79,0,0.00
Ankle problem could sideline Wayne Rooney for Sunderland game,1014546,79,79,0,0.00
Ankur Mittal bags silver at ISSF World Cup: Who said what on Twitter,2708372,79,79,0,0.00
Anthony Joshua wins world titles with 11th-round stoppage of Wladimir Klitschko,683356,79,79,0,0.00
Antoine Griezmann reportedly reaches agreement with Manchester United,5150937,79,79,0,0.00
Antonio Conte backs Gary Cahill to succeed John Terry as Chelsea captain,3269178,79,79,0,0.00
Antonio Conte wants Chelseas great season to become fantastic,5592535,79,79,0,0.00
Anustup Majumdar back in Bengal squad for Vijay Hazare,4712145,79,79,0,0.00
"Are you still friends with Virat Kohli? Thats probably a question for Virat, says Steve Smith",411794,79,79,0,0.00
Argentina coach Edgardo Bauza sacked,5621023,79,79,0,0.00
Arsenal beat Chelsea 2-1 to win FA Cup for 13th time,2218690,79,79,0,0.00
Arsenal face Chelsea showdown after Watford shock,1904120,79,79,0,0.00
"Arsenal must stop Eden Hazard in FA Cup final, says Aaron Ramsey",6887659,79,79,0,0.00
Arsenal vs Crystal Palace: Here are the five talking points from Gunners 0-3 defeat at the hands of Palace,1956868,79,79,0,0.00
"Arsenal vs Manchester City Live, FA Cup semi-final: Faltering Arsenal face City at the Wembley stadium",2861342,79,79,0,0.00
